id,fkPreparazione,fkAlimento,quantita,fkTipoQuantita,note,dataInserimento,utenteInserimento,dataCancellazione,utenteCancellazione
2363,383,188.0,50.0,1,,2022-06-07 16:33:01.287000,M.CANNAROZZO,2023-03-22 09:38:02.983000,s.diberti
2364,383,146.0,50.0,1,,2024-04-08 10:05:19.727000,s.diberti,,
2365,383,451.0,8.0,1,,2022-06-07 16:34:31.063000,M.CANNAROZZO,,
2366,383,626.0,0.1,1,,2022-06-07 16:34:39.333000,M.CANNAROZZO,,
2367,413,511.0,100.0,1,,2022-06-07 18:42:25.433000,M.CANNAROZZO,,
2368,413,788.0,50.0,1,,2024-01-29 11:30:52.443000,f.gallo,,
2369,413,188.0,15.0,1,,2022-06-07 18:42:59.127000,M.CANNAROZZO,2024-01-29 11:29:50.800000,f.gallo
2370,413,783.0,3.0,1,,2024-01-29 11:30:05.733000,f.gallo,,
2371,413,451.0,0.1,1,,2022-06-07 18:43:20.033000,M.CANNAROZZO,,
2372,413,626.0,0.1,1,,2022-06-07 18:43:28.237000,M.CANNAROZZO,,
2373,413,529.0,0.1,1,,2022-06-07 18:43:36.100000,M.CANNAROZZO,,
2374,425,831.0,100.0,1,,2022-06-07 18:47:12.737000,M.CANNAROZZO,,
2376,425,791.0,30.0,1,,2022-06-07 18:47:50.753000,M.CANNAROZZO,,
2377,425,451.0,5.0,1,,2022-06-07 18:48:13.047000,M.CANNAROZZO,,
2378,425,574.0,0.1,1,,2022-06-07 18:48:25.637000,M.CANNAROZZO,,
2379,425,8.0,0.1,1,,2022-06-07 18:48:36.540000,M.CANNAROZZO,,
2380,425,530.0,0.1,1,,2022-06-07 18:48:46.400000,M.CANNAROZZO,,
2381,425,757.0,0.1,1,,2022-06-07 18:48:58.380000,M.CANNAROZZO,,
2382,290,836.0,0.1,1,,2022-06-08 12:34:16.060000,m.cannarozzo,,
2383,290,626.0,0.1,1,,2022-06-08 12:34:23.660000,m.cannarozzo,,
2384,290,757.0,0.1,1,ALLERGENE,2023-08-07 11:37:05.753000,m.cannarozzo,,
2385,408,511.0,100.0,1,,2022-06-08 19:07:58.917000,m.cannarozzo,,
2386,408,804.0,50.0,1,,2022-06-08 19:09:43.000000,m.cannarozzo,,
2387,408,244.0,30.0,1,,2022-06-08 19:08:36.733000,m.cannarozzo,2024-04-24 15:40:18.120000,s.diberti
2388,408,518.0,30.0,1,,2022-06-08 19:08:51.567000,m.cannarozzo,2024-04-24 15:40:22.750000,s.diberti
2389,408,451.0,8.0,1,,2022-06-08 19:09:05.000000,m.cannarozzo,,
2390,408,626.0,0.1,1,,2022-06-08 19:09:15.013000,m.cannarozzo,,
2391,409,511.0,100.0,1,,2022-06-08 19:12:44.193000,m.cannarozzo,,
2392,409,788.0,50.0,1,,2022-06-08 19:13:03.850000,m.cannarozzo,,
2393,409,783.0,0.1,1,,2022-06-08 19:13:14.210000,m.cannarozzo,,
2394,409,451.0,8.0,1,,2022-06-08 19:13:45.347000,m.cannarozzo,,
2395,409,626.0,0.1,1,,2022-06-08 19:13:52.757000,m.cannarozzo,,
2396,409,529.0,0.1,1,,2022-06-08 19:14:00.557000,m.cannarozzo,,
2397,427,511.0,100.0,1,,2022-06-08 19:15:16.373000,m.cannarozzo,,
2399,427,451.0,0.1,1,,2022-06-08 19:16:57.023000,m.cannarozzo,,
2400,419,511.0,100.0,1,,2022-06-08 19:22:02.707000,m.cannarozzo,,
2402,419,412.0,30.0,1,,2022-06-08 19:22:32.690000,m.cannarozzo,,
2403,419,531.0,20.0,1,,2022-06-08 19:22:46.497000,m.cannarozzo,,
2404,419,451.0,50.0,1,,2022-06-08 19:23:03.217000,m.cannarozzo,,
2405,419,133.0,0.1,1,,2022-06-08 19:23:18.380000,m.cannarozzo,,
2406,419,574.0,0.1,1,,2022-06-08 19:23:28.707000,m.cannarozzo,,
2407,419,57.0,0.1,1,,2022-06-08 19:23:39.770000,m.cannarozzo,,
2408,419,626.0,0.1,1,,2022-06-08 19:23:49.767000,m.cannarozzo,,
2409,419,530.0,0.1,1,,2022-06-08 19:24:05.400000,m.cannarozzo,,
2410,390,157.0,120.0,1,,2022-06-25 18:16:19.773000,M.CANNAROZZO,,
2411,390,373.0,80.0,1,,2022-06-25 18:16:45.903000,M.CANNAROZZO,,
2412,390,518.0,50.0,1,,2022-06-25 18:17:00.270000,M.CANNAROZZO,,
2413,390,188.0,10.0,1,,2022-06-25 18:17:15.603000,M.CANNAROZZO,,
2414,390,626.0,0.1,1,,2022-06-25 18:17:24.840000,M.CANNAROZZO,,
2415,390,529.0,0.1,1,,2022-06-25 18:17:33.263000,M.CANNAROZZO,,
2416,390,451.0,5.0,1,,2022-06-25 18:17:48.880000,M.CANNAROZZO,,
2417,422,557.0,110.0,1,,2022-06-25 18:20:34.567000,M.CANNAROZZO,,
2419,422,531.0,50.0,1,,2022-06-25 18:21:22.130000,M.CANNAROZZO,,
2420,422,451.0,8.0,1,,2022-06-25 18:21:42.567000,M.CANNAROZZO,,
2421,422,757.0,6.0,1,ALLERGENE,2023-02-20 10:58:18.047000,m.cannarozzo,,
2422,422,626.0,0.1,1,,2022-06-25 18:22:09.070000,M.CANNAROZZO,,
2423,422,789.0,0.1,1,ALLERGENE,2023-02-20 10:58:26.930000,m.cannarozzo,,
2425,407,836.0,0.1,1,,2022-06-27 11:29:59.923000,m.Cannarozzo,,
2426,407,451.0,0.1,1,,2022-06-27 11:30:16.270000,m.Cannarozzo,,
2427,369,466.0,0.1,1,,2022-06-27 14:00:56.587000,m.Cannarozzo,,
2429,407,506.0,0.1,1,ALLERGENE,2023-03-27 10:08:49.680000,m.cannarozzo,,
2430,293,188.0,0.1,1,,2022-06-27 14:04:36.890000,m.Cannarozzo,,
2431,293,8.0,0.1,1,,2022-06-27 14:04:48.857000,m.Cannarozzo,,
2432,412,425.0,200.0,1,ALLERGENE,2023-03-27 14:11:24.270000,m.cannarozzo,,
2433,412,462.0,0.1,1,,2022-06-27 14:15:08.500000,m.Cannarozzo,,
2434,412,322.0,30.0,1,ALLERGENE,2023-03-27 14:11:35.050000,m.cannarozzo,,
2435,412,191.0,0.1,1,ALLERGENE,2023-03-27 14:11:56.207000,m.cannarozzo,,
2436,412,451.0,5.0,1,,2022-06-27 14:16:06.367000,m.Cannarozzo,,
2437,412,626.0,0.1,1,,2022-06-27 14:16:17.323000,m.Cannarozzo,,
2438,412,687.0,0.1,1,,2022-06-27 14:16:42.987000,m.Cannarozzo,,
2439,412,574.0,0.1,1,,2022-06-27 14:16:55.457000,m.Cannarozzo,,
2440,412,133.0,0.1,1,ALLERGENE,2023-03-27 14:11:47.880000,m.cannarozzo,,
2441,412,146.0,20.0,1,,2022-06-27 14:17:40.787000,m.Cannarozzo,,
2442,289,188.0,0.1,1,ALLERGENE,2023-08-16 10:35:05.127000,m.cannarozzo,,
2443,430,761.0,30.0,1,,2022-06-27 14:30:51.510000,m.Cannarozzo,,
2444,430,701.0,30.0,1,,2022-06-27 14:31:20.747000,m.Cannarozzo,,
2445,430,557.0,30.0,1,,2022-06-27 14:31:36.440000,m.Cannarozzo,,
2447,430,836.0,0.1,1,,2022-06-27 14:32:10.587000,m.Cannarozzo,,
2448,430,626.0,0.1,1,,2022-06-27 14:32:33.287000,m.Cannarozzo,,
2449,430,529.0,0.1,1,,2022-06-27 14:32:42.490000,m.Cannarozzo,,
2450,430,757.0,0.1,1,ALLERGENE,2023-02-04 17:41:22.950000,M.CANNAROZZO,,
2451,430,254.0,0.1,1,,2022-06-27 14:33:14.830000,m.Cannarozzo,2023-02-04 17:41:52.287000,M.CANNAROZZO
2452,430,355.0,0.1,1,ALLERGENE,2023-02-08 12:34:38.343000,f.gallo,,
2453,430,500.0,0.1,1,ALLERGENE,2023-02-08 12:34:46.240000,f.gallo,,
2458,396,412.0,200.0,1,,2024-04-24 15:25:54.373000,v.giurdanella,,
2459,396,451.0,8.0,1,,2022-07-08 12:04:03.737000,m.cannarozzo,,
2460,396,506.0,5.0,1,allergene,2024-04-24 15:25:33.383000,v.giurdanella,,
2461,396,57.0,0.1,1,,2022-07-08 12:07:11.903000,m.cannarozzo,,
2462,382,832.0,60.0,1,ALLERGENE,2023-02-20 10:21:34.680000,m.cannarozzo,,
2463,382,390.0,50.0,1,,2022-07-08 12:25:56.347000,m.cannarozzo,,
2464,382,241.0,50.0,1,,2022-07-08 12:26:14.917000,m.cannarozzo,,
2465,382,451.0,5.0,1,,2022-07-08 12:26:45.263000,m.cannarozzo,,
2466,426,339.0,200.0,1,,2022-07-10 17:51:45.827000,m.cannarozzo,,
2467,426,561.0,80.0,1,,2022-07-10 17:52:06.007000,m.cannarozzo,,
2468,426,485.0,20.0,1,ALLERGENE,2023-03-27 10:18:41.673000,m.cannarozzo,,
2469,426,188.0,20.0,1,,2022-07-10 17:52:34.460000,m.cannarozzo,,
2470,426,451.0,8.0,1,,2022-07-10 17:52:46.523000,m.cannarozzo,,
2471,426,4.0,0.1,1,ALLERGENE,2023-03-27 10:18:53.917000,m.cannarozzo,,
2472,426,8.0,0.1,1,,2022-07-10 17:53:13.757000,m.cannarozzo,,
2473,426,529.0,0.1,1,,2022-07-10 17:53:21.433000,m.cannarozzo,,
2474,426,626.0,0.1,1,,2022-07-10 17:53:32.497000,m.cannarozzo,,
2475,359,339.0,200.0,1,,2022-07-10 17:54:41.907000,m.cannarozzo,,
2476,359,687.0,0.1,1,,2022-07-10 17:55:13.750000,m.cannarozzo,,
2477,359,451.0,8.0,1,,2022-07-10 17:55:34.427000,m.cannarozzo,,
2478,359,626.0,0.1,1,,2022-07-10 17:55:44.157000,m.cannarozzo,,
2479,405,557.0,120.0,1,,2022-07-10 17:58:44.053000,m.cannarozzo,,
2480,405,451.0,5.0,1,,2022-07-10 17:58:55.400000,m.cannarozzo,,
2481,405,626.0,0.1,1,,2022-07-10 17:59:07.030000,m.cannarozzo,,
2482,405,836.0,0.1,1,,2022-07-10 17:59:15.087000,m.cannarozzo,,
2483,386,761.0,110.0,1,,2022-07-10 18:06:42.663000,m.cannarozzo,,
2484,386,518.0,30.0,1,,2022-07-10 18:06:56.033000,m.cannarozzo,,
2486,386,794.0,20.0,1,ALLERGENE,2023-02-20 08:21:59.647000,m.cannarozzo,,
2487,386,836.0,0.1,1,,2022-07-10 18:07:35.250000,m.cannarozzo,,
2488,386,626.0,0.1,1,,2022-07-10 18:07:44.393000,m.cannarozzo,,
2489,386,356.0,0.1,1,ALLERGENE,2023-02-20 08:22:24.333000,m.cannarozzo,,
2490,386,254.0,0.1,1,ALLERGENE,2023-02-20 08:22:34.147000,m.cannarozzo,,
2491,386,757.0,0.1,1,ALLERGENE,2023-02-20 08:22:43.090000,m.cannarozzo,,
2492,411,761.0,110.0,1,,2022-07-10 18:10:02.053000,m.cannarozzo,,
2493,411,518.0,30.0,1,,2022-07-10 18:10:18.770000,m.cannarozzo,,
2495,411,794.0,20.0,1,ALLERGENE,2023-02-20 08:33:15.010000,m.cannarozzo,,
2496,411,836.0,0.1,1,,2022-07-10 18:11:07.473000,m.cannarozzo,,
2497,411,626.0,0.1,1,,2022-07-10 18:11:19.913000,m.cannarozzo,,
2498,411,356.0,0.1,1,ALLERGENE,2023-02-20 08:33:41.357000,m.cannarozzo,,
2499,411,254.0,0.1,1,ALLERGENE,2023-02-20 08:33:47.837000,m.cannarozzo,,
2500,411,757.0,0.1,1,ALLERGENE,2023-02-20 08:33:54.440000,m.cannarozzo,,
2501,411,788.0,50.0,1,,2022-07-10 18:12:19.693000,m.cannarozzo,,
2502,411,506.0,0.1,1,ALLERGENE,2023-02-20 08:34:01.353000,m.cannarozzo,,
2503,378,561.0,20.0,1,,2022-07-12 11:11:59.110000,m.cannarozzo,,
2504,378,462.0,0.1,1,,2022-07-12 11:12:25.647000,m.cannarozzo,,
2505,360,810.0,150.0,1,ALLERGENE,2023-02-20 08:34:53.103000,m.cannarozzo,,
2506,360,518.0,50.0,1,,2022-07-12 11:18:58.643000,m.cannarozzo,,
2507,360,794.0,20.0,1,ALLERGENE,2023-02-20 08:35:00.833000,m.cannarozzo,,
2508,360,506.0,0.1,1,ALLERGENE,2023-02-20 08:35:09.007000,m.cannarozzo,,
2509,360,626.0,0.1,1,,2022-07-12 11:19:55.087000,m.cannarozzo,,
2510,360,529.0,0.1,1,,2022-07-12 11:20:02.107000,m.cannarozzo,,
2511,360,836.0,0.1,1,,2022-07-12 11:20:10.980000,m.cannarozzo,,
2512,420,761.0,120.0,1,,2022-07-12 11:24:12.823000,m.cannarozzo,,
2513,420,518.0,30.0,1,,2022-07-12 11:24:28.137000,m.cannarozzo,,
2514,358,836.0,0.1,1,,2022-07-12 11:28:10.143000,m.cannarozzo,,
2515,326,836.0,0.1,1,,2022-07-12 11:32:41.013000,m.cannarozzo,,
2516,424,702.0,120.0,1,,2022-07-12 11:33:52.390000,m.cannarozzo,,
2517,424,687.0,10.0,1,,2022-07-12 11:34:14.543000,m.cannarozzo,,
2518,424,626.0,0.1,1,,2022-07-12 11:34:24.083000,m.cannarozzo,,
2519,424,836.0,0.1,1,,2022-07-12 11:34:31.517000,m.cannarozzo,,
2520,381,557.0,120.0,1,,2022-07-12 11:35:53.457000,m.cannarozzo,,
2521,381,254.0,10.0,1,ALLERGENE,2023-03-11 18:09:50.353000,m.cannarozzo,,
2522,381,626.0,0.1,1,,2022-07-12 11:36:15.523000,m.cannarozzo,,
2523,381,406.0,5.0,1,ALLERGENE,2023-03-27 10:52:26.457000,m.cannarozzo,,
2524,428,702.0,110.0,1,,2022-07-12 11:38:53.953000,m.cannarozzo,,
2526,428,467.0,0.1,1,,2022-07-12 11:39:54.263000,m.cannarozzo,,
2527,428,626.0,0.1,1,,2022-07-12 11:40:00.553000,m.cannarozzo,,
2528,367,838.0,70.0,1,,2022-07-12 14:58:02.620000,m.cannarozzo,,
2529,388,832.0,80.0,1,,2023-03-27 12:05:07.137000,m.cannarozzo,,
2530,400,244.0,100.0,1,,2022-07-12 15:05:47.840000,m.cannarozzo,,
2531,400,561.0,100.0,1,,2022-07-12 15:06:05.907000,m.cannarozzo,,
2532,400,451.0,8.0,1,,2022-07-12 15:07:34.953000,m.cannarozzo,,
2533,400,4.0,0.1,1,,2022-07-12 15:07:43.803000,m.cannarozzo,,
2534,400,626.0,0.1,1,,2022-07-12 15:07:51.947000,m.cannarozzo,,
2535,399,561.0,150.0,1,,2022-07-12 15:09:19.727000,m.cannarozzo,,
2536,399,390.0,30.0,1,,2022-07-12 15:09:31.670000,m.cannarozzo,,
2537,399,451.0,8.0,1,,2022-07-12 15:09:45.350000,m.cannarozzo,,
2538,399,4.0,0.1,1,,2022-07-12 15:09:53.333000,m.cannarozzo,,
2539,399,626.0,0.1,1,,2022-07-12 15:10:02.047000,m.cannarozzo,,
2540,391,805.0,50.0,1,,2022-07-12 15:11:12.463000,m.cannarozzo,,
2541,391,146.0,70.0,1,,2022-07-12 15:11:44.827000,m.cannarozzo,,
2542,391,451.0,8.0,1,,2022-07-12 15:11:55.330000,m.cannarozzo,,
2543,391,626.0,0.1,1,,2022-07-12 15:12:03.087000,m.cannarozzo,,
2544,404,805.0,40.0,1,,2022-07-12 15:12:41.337000,m.cannarozzo,,
2545,404,561.0,110.0,1,,2022-07-12 15:13:03.257000,m.cannarozzo,,
2546,404,451.0,8.0,1,,2022-07-12 15:13:14.223000,m.cannarozzo,,
2547,404,626.0,0.1,1,,2022-07-12 15:13:22.720000,m.cannarozzo,,
2548,394,412.0,200.0,1,,2022-07-12 15:15:06.167000,m.cannarozzo,,
2550,394,451.0,0.1,1,,2022-07-12 15:15:32.273000,m.cannarozzo,,
2551,394,626.0,0.1,1,,2022-07-12 15:15:42.223000,m.cannarozzo,,
2552,395,412.0,200.0,1,,2022-07-12 15:16:15.637000,m.cannarozzo,,
2554,395,451.0,0.1,1,,2022-07-12 15:16:40.400000,m.cannarozzo,,
2555,395,626.0,0.1,1,,2022-07-12 15:16:48.700000,m.cannarozzo,,
2556,395,506.0,20.0,1,,2022-07-12 15:17:05.513000,m.cannarozzo,,
2557,418,545.0,150.0,1,ALLERGENE,2023-03-27 12:08:00.860000,m.cannarozzo,,
2558,418,451.0,5.0,1,,2022-07-12 15:18:50.727000,m.cannarozzo,,
2559,418,188.0,0.1,1,,2022-07-12 15:19:00.870000,m.cannarozzo,,
2560,418,626.0,0.1,1,,2022-07-12 15:19:10.213000,m.cannarozzo,,
2561,421,839.0,100.0,1,,2022-07-13 12:02:41.803000,m.cannarozzo,,
2563,421,545.0,30.0,1,,2022-07-13 12:03:13.650000,m.cannarozzo,,
2564,421,626.0,0.1,1,,2022-07-13 12:03:21.097000,m.cannarozzo,,
2565,421,836.0,0.1,1,,2022-07-13 12:03:28.743000,m.cannarozzo,,
2566,398,60.0,200.0,1,,2022-07-13 14:58:33.960000,m.cannarozzo,,
2567,398,626.0,0.1,1,,2022-07-13 14:58:46.817000,m.cannarozzo,,
2568,398,105.0,20.0,1,,2022-07-13 14:59:09.077000,m.cannarozzo,,
2569,397,60.0,200.0,1,,2022-07-13 14:59:54.823000,m.cannarozzo,,
2570,397,451.0,8.0,1,,2022-07-13 15:00:13.723000,m.cannarozzo,,
2571,397,506.0,0.1,1,,2022-07-13 15:00:29.120000,m.cannarozzo,,
2572,397,626.0,0.1,1,,2022-07-13 15:00:46.270000,m.cannarozzo,,
2573,397,626.0,0.1,1,,2022-07-13 15:00:48.743000,m.cannarozzo,,
2574,337,60.0,200.0,1,,2022-07-13 15:02:13.037000,m.cannarozzo,,
2575,337,451.0,10.0,1,,2022-07-13 15:02:45.080000,m.cannarozzo,,
2576,337,626.0,0.1,1,,2022-07-13 15:02:57.533000,m.cannarozzo,,
2577,413,254.0,10.0,1,,2022-07-14 11:46:25.907000,m.cannarozzo,2024-01-29 11:28:28.783000,f.gallo
2578,384,518.0,50.0,1,,2022-07-14 11:49:45.880000,m.cannarozzo,,
2579,384,146.0,50.0,1,,2022-07-14 11:49:58.557000,m.cannarozzo,,
2580,384,188.0,30.0,1,,2022-07-14 11:50:33.340000,m.cannarozzo,,
2581,384,451.0,8.0,1,,2022-07-14 11:50:44.413000,m.cannarozzo,,
2582,388,545.0,50.0,1,ALLERGENE,2023-03-27 12:05:50.673000,m.cannarozzo,,
2583,388,839.0,60.0,1,ALLERGENE,2023-03-27 12:05:18.710000,m.cannarozzo,,
2585,431,839.0,60.0,1,ALLERGENE,2023-03-27 12:04:04.780000,m.cannarozzo,,
2586,431,545.0,50.0,1,ALLERGENE,2023-03-27 12:03:41.307000,m.cannarozzo,,
2588,75,545.0,30.0,1,,2023-05-26 11:23:06.430000,f.gallo,,
2589,429,530.0,0.1,1,,2022-07-18 09:50:45.357000,m.cannarozzo,,
2590,43,648.0,0.1,1,,2022-07-18 14:04:48.107000,m.cannarozzo,2023-03-22 09:57:49.557000,s.diberti
2591,43,786.0,0.1,1,,2022-07-18 14:05:03.940000,m.cannarozzo,,
2592,43,133.0,0.1,1,ALLERGENE,2023-08-07 11:41:00.890000,m.cannarozzo,,
2593,258,8.0,0.1,1,,2022-08-09 12:12:19.107000,m.cannarozzo,,
2595,42,8.0,0.1,1,,2022-08-16 12:31:00.207000,m.cannarozzo,,
2596,410,8.0,0.1,1,,2022-08-16 12:31:34.963000,m.cannarozzo,,
2597,419,8.0,0.1,1,,2022-08-16 12:32:03.610000,m.cannarozzo,,
2598,434,715.0,80.0,1,,2022-08-19 18:53:34.977000,m.cannarozzo,,
2599,434,531.0,20.0,1,,2022-08-19 18:58:50.250000,m.cannarozzo,,
2600,434,647.0,10.0,1,,2022-08-19 18:59:17.350000,m.cannarozzo,,
2601,434,462.0,10.0,1,,2022-08-19 18:59:34.527000,m.cannarozzo,,
2602,434,388.0,8.0,1,,2022-08-19 19:00:45.597000,m.cannarozzo,,
2603,434,803.0,0.1,1,,2022-08-19 19:00:55.083000,m.cannarozzo,,
2604,434,451.0,0.1,1,,2022-08-19 19:01:04.693000,m.cannarozzo,,
2605,434,687.0,0.1,1,,2022-08-19 19:01:21.593000,m.cannarozzo,,
2606,435,196.0,250.0,1,,2022-08-24 14:01:32.240000,m.cannarozzo,,
2607,435,565.0,20.0,1,,2022-08-24 14:01:48.890000,m.cannarozzo,,
2609,435,451.0,6.0,1,,2022-08-24 14:02:51.497000,m.cannarozzo,,
2610,435,757.0,5.0,1,ALLERGENE,2023-02-20 09:36:16.007000,m.cannarozzo,,
2611,435,574.0,0.1,1,,2022-08-24 14:03:24.393000,m.cannarozzo,,
2612,435,626.0,0.1,1,,2022-08-24 14:03:33.597000,m.cannarozzo,,
2613,435,529.0,0.1,1,,2022-08-24 14:03:44.857000,m.cannarozzo,,
2614,435,836.0,0.1,1,,2022-08-24 14:03:55.453000,m.cannarozzo,,
2615,337,8.0,0.1,1,,2022-08-24 14:05:07.187000,m.cannarozzo,,
2616,436,553.0,250.0,1,,2022-08-29 13:32:07.917000,m.cannarozzo,,
2617,436,531.0,30.0,1,,2022-08-29 13:32:30.797000,m.cannarozzo,,
2618,436,188.0,20.0,1,,2022-08-29 13:32:44.370000,m.cannarozzo,,
2619,436,451.0,5.0,1,,2022-08-29 13:32:58.277000,m.cannarozzo,,
2620,436,626.0,0.1,1,,2022-08-29 13:33:41.757000,m.cannarozzo,,
2621,436,529.0,0.1,1,,2022-08-29 13:33:48.713000,m.cannarozzo,,
2622,436,757.0,5.0,1,,2022-08-29 13:34:09.693000,m.cannarozzo,,
2623,359,757.0,0.1,1,ALLERGENE,2023-03-27 10:19:49.680000,m.cannarozzo,,
2624,373,4.0,0.1,1,,2022-09-02 10:53:36.767000,m.cannarozzo,,
2625,432,557.0,150.0,1,,2024-04-24 16:02:42.860000,s.diberti,,
2627,432,757.0,0.1,1,ALLERGENE,2023-02-20 10:56:04.850000,m.cannarozzo,2023-08-07 12:14:23.200000,m.cannarozzo
2628,432,626.0,1.0,1,,2024-04-24 16:03:09.587000,s.diberti,,
2629,432,803.0,2.0,1,,2024-04-24 16:03:14.773000,s.diberti,,
2630,432,451.0,8.0,1,,2022-09-02 10:58:40.267000,m.cannarozzo,,
2631,335,295.0,20.0,1,ALLERGENE,2023-02-20 08:39:54.463000,m.cannarozzo,,
2634,62,518.0,20.0,1,,2022-09-12 10:25:57.967000,m.cannarozzo,2022-09-12 10:27:34.917000,m.cannarozzo
2635,437,555.0,250.0,1,,2022-09-12 10:29:34.587000,m.cannarozzo,,
2636,437,561.0,30.0,1,,2022-09-12 10:29:55.087000,m.cannarozzo,,
2637,437,518.0,30.0,1,,2022-09-12 10:30:09.473000,m.cannarozzo,,
2638,437,188.0,20.0,1,,2022-09-12 10:30:30.293000,m.cannarozzo,,
2639,437,451.0,5.0,1,,2022-09-12 10:30:41.300000,m.cannarozzo,,
2640,437,836.0,0.1,1,,2022-09-12 10:30:50.397000,m.cannarozzo,,
2641,437,529.0,0.1,1,,2022-09-12 10:30:59.377000,m.cannarozzo,,
2642,437,626.0,0.1,1,,2022-09-12 10:31:07.720000,m.cannarozzo,,
2643,67,492.0,0.1,1,ALLERGENE,2023-02-20 09:38:38.513000,m.cannarozzo,,
2644,370,462.0,0.1,1,,2022-09-19 18:02:46.723000,m.cannarozzo,2022-09-19 18:04:05.663000,m.cannarozzo
2645,33,133.0,0.1,1,ALLERGENE,2023-02-21 12:35:09.610000,m.cannarozzo,,
2646,33,3.0,0.1,1,ALLERGENE,2023-02-21 12:35:16.647000,m.cannarozzo,,
2647,227,133.0,0.1,1,ALLERGENE,2023-02-21 12:36:11.883000,m.cannarozzo,,
2648,227,3.0,0.1,1,ALLERGENE,2023-02-21 12:36:18.453000,m.cannarozzo,,
2649,381,451.0,0.1,1,,2023-03-11 18:10:21.740000,m.cannarozzo,,
2650,457,715.0,120.0,1,,2022-09-28 18:44:51.967000,m.cannarozzo,,
2651,457,254.0,10.0,1,ALLERGENE,2023-03-27 11:01:07.687000,m.cannarozzo,,
2652,457,455.0,10.0,1,,2023-03-27 11:01:14.717000,m.cannarozzo,,
2653,457,789.0,0.1,1,ALLERGENE,2023-03-27 11:01:23.147000,m.cannarozzo,,
2654,457,757.0,0.1,1,ALLERGENE,2023-03-27 11:01:31.207000,m.cannarozzo,,
2655,457,836.0,0.1,1,,2022-09-28 18:46:21.077000,m.cannarozzo,,
2656,413,355.0,0.1,1,,2022-10-05 07:38:13.210000,m.cannarozzo,2024-01-29 11:28:23.517000,f.gallo
2657,413,500.0,0.1,1,,2022-10-05 07:38:22.793000,m.cannarozzo,2024-01-29 11:30:14.597000,f.gallo
2658,296,500.0,10.0,1,ALLERGENE,2023-02-20 09:14:18.797000,m.cannarozzo,,
2659,438,601.0,50.0,1,ALLERGENE,2023-03-27 09:07:32.493000,m.cannarozzo,,
2660,438,744.0,40.0,1,ALLERGENE,2023-03-27 09:07:45.370000,m.cannarozzo,,
2661,438,299.0,40.0,1,,2022-10-18 12:21:47.007000,m.cannarozzo,,
2662,438,8.0,0.1,1,,2022-10-18 12:21:55.457000,m.cannarozzo,,
2663,438,506.0,0.1,1,ALLERGENE,2023-03-27 09:07:57.713000,m.cannarozzo,,
2664,438,626.0,0.1,1,,2022-10-18 12:22:15.657000,m.cannarozzo,,
2665,438,529.0,0.1,1,,2022-10-18 12:22:24.757000,m.cannarozzo,,
2666,450,511.0,100.0,1,,2022-10-18 12:25:22.483000,m.cannarozzo,,
2667,450,835.0,100.0,1,,2022-10-18 12:26:09.707000,m.cannarozzo,,
2668,450,451.0,10.0,1,,2022-10-18 12:26:23.913000,m.cannarozzo,,
2669,450,3.0,0.1,1,,2022-10-18 12:26:39.600000,m.cannarozzo,,
2670,450,530.0,0.1,1,,2022-10-18 12:26:51.857000,m.cannarozzo,,
2671,450,626.0,0.1,1,,2022-10-18 12:27:03.427000,m.cannarozzo,,
2672,450,8.0,0.1,1,,2022-10-18 12:27:16.157000,m.cannarozzo,,
2673,450,188.0,0.1,1,,2022-10-18 12:27:25.807000,m.cannarozzo,,
2674,440,601.0,50.0,1,ALLERGENE,2023-02-20 09:24:17.247000,m.cannarozzo,,
2675,440,794.0,40.0,1,ALLERGENE,2023-02-20 09:24:30.683000,m.cannarozzo,,
2676,440,667.0,40.0,1,,2022-10-18 12:31:52.340000,m.cannarozzo,,
2677,440,8.0,0.1,1,,2022-10-18 12:32:26.477000,m.cannarozzo,,
2678,440,506.0,0.1,1,ALLERGENE,2023-02-20 09:24:40.973000,m.cannarozzo,,
2679,440,626.0,0.1,1,,2022-10-18 12:32:43.827000,m.cannarozzo,,
2680,440,529.0,0.1,1,,2022-10-18 12:32:53.317000,m.cannarozzo,,
2681,439,601.0,50.0,1,ALLERGENE,2023-05-08 11:38:04.523000,m.cannarozzo,,
2682,439,794.0,40.0,1,ALLERGENE,2023-05-08 11:38:15.460000,m.cannarozzo,,
2683,439,825.0,40.0,1,,2022-10-18 12:37:47.417000,m.cannarozzo,,
2684,439,8.0,0.1,1,,2022-10-18 12:38:04.063000,m.cannarozzo,,
2685,439,506.0,0.1,1,ALLERGENE,2023-05-08 11:38:26.460000,m.cannarozzo,,
2686,439,626.0,0.1,1,,2022-10-18 12:38:19.567000,m.cannarozzo,,
2687,439,529.0,0.1,1,,2022-10-18 12:38:26.823000,m.cannarozzo,,
2688,441,601.0,50.0,1,,2022-10-18 12:39:31.300000,m.cannarozzo,,
2689,441,794.0,40.0,1,,2022-10-18 12:39:45.010000,m.cannarozzo,,
2690,441,785.0,40.0,1,,2022-10-18 12:40:12.550000,m.cannarozzo,,
2691,441,8.0,0.1,1,,2022-10-18 12:40:22.627000,m.cannarozzo,,
2692,441,506.0,0.1,1,,2022-10-18 12:40:30.877000,m.cannarozzo,,
2693,441,626.0,0.1,1,,2022-10-18 12:40:37.783000,m.cannarozzo,,
